"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","D","23427","29092","Training Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Lecturer PCSPS New Contract","29258","36333","Teaching","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Administrative Support","33","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Design & Imagery","3","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Information Technology","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Material Accounting","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Storekeeping/WarehouseOps","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Technical [Trades]","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Training Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E1","18370","22124","Transaction Processing","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Administrative Support","11","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Material Accounting","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Secretarial","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","E2","15623","18815","Transaction Processing","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 1","15083","16482","Driving","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 1","15083","16482","Site Estate","4","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 1","15083","16482","Soft Facilities Management","12","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 3","18010","22150","Driving","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 3","18010","22150","Technical [Trades]","13","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 3","18010","22150","Transport/Movement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Retired Offr 2","30136","36333","Service HR Service Provider","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 2","16482","18010","Driving","6","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 2","16482","18010","Soft Facilities Management","4","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071081","Skill Zone 2","16482","18010","Storekeeping/WarehouseOps","6","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OF1","24615","32703","Military","13","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OF2","37916","45090","Military","287","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OF3","47760","57200","Military","111","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OF4","67032","77617","Military","28","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OF5","81310","89408","Military","10","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR2","17515","28940","Military","168","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR4","26405","33182","Military","111","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR6","30013","36929","Military","106","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR7","33223","43252","Military","67","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR8","33223","43252","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","OR9","38600","46753","Military","35","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Aviation Offr 1","37819","44268","Training Support","14","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Aviation Offr 2","34936","36333","Training Support","8","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Band 3","15860","18827","Nursing and Midwifery","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Band 5","","27625","Pharmacy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Band 6","25528","34189","Physiotherapy","3","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C1","35648","44268","Business Management and Improvement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C1","35648","44268","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C1","35648","44268","Teaching","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Information Technology","4","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Media and Press","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Project Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Safety,Health,Environment&Fire","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Specialist Instruction Splnstn","11","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2","29258","36333","Training Support","9","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","C2 MSF","29258","36333","Direct Military Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","3","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Business Management and Improvement","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Civilian HR Expert","1","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Decision Support","3","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Design & Imagery","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Energy Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Environmental Health","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","EnvironmentalManagementAssessm","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D","23427","29092","Information Technology","8","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","D MSF","23427","29092","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Administrative Support","53","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Business Management and Improvement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Community Service","5","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Design & Imagery","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Energy Management","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Information Technology","7","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Media and Press","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Safety,Health,Environment&Fire","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Secretarial","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Teaching","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E1","18370","22124","Technical [Trades]","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","E2","15623","18815","Administrative Support","22","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Prof Qualified Worker Lvl 2b","25950","28237","Community Development Work","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Prof Qualified Worker Lvl 3a","29071","31599","Community Development Work","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Skill Zone 1","15083","16482","Estates","4","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Skill Zone 3","18010","22150","Technical [Trades]","12","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Skill Zone 4","22150","24930","Technical [Trades]","5","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071170","Band 7","30460","40157","Physiotherapy","2","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071229","OF3","47760","57200","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071229","OF2","37916","45090","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071229","E1","18370","22124","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF1","24615","32703","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF2","37916","45090","Military","5","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF5","81310","89408","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR2","17515","28940","Military","26","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF3","47760","57200","Military","6","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OF4","67032","77617","Military","6","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR4","26405","33182","Military","31","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR6","30013","36929","Military","20","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR7","33223","43252","Military","9","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","OR9","38600","46753","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","B1","56436","72185","Medical Assessment","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C2","29258","36333","Acoustics","2","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C2","29258","36333","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C2","29258","36333","Business Management and Improvement","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C2","29258","36333","Information Technology","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C2","29258","36333","Occupational Psychology","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E1","18370","22124","Acoustics","3","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E1","18370","22124","Administrative Support","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E1","18370","22124","Secretarial","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E2","15623","18815","Administrative Support","7","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E2","15623","18815","Information Technology","2","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","E2","15623","18815","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C1","35648","44268","Acoustics","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","C1","35648","44268","Occupational Psychology","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","D","23427","29092","Acoustics","3","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","D","23427","29092","Engineering & Technical Support","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Medical Offr","56436","69409","Gen Practice Medical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Consultant (Med) 2003 Pre-Oct","71152","100446","Gen Practice Medical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Snr Medical Offr","73636","83714","Gen Practice Medical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071252","Skill Zone 2","16482","18010","Driving","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF1","24615","32703","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF2","37916","45090","Military","65","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF3","47760","57200","Military","96","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF4","67032","77617","Military","15","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OF5","81310","89408","Military","8","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR4","26405","33182","Military","12","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR6","30013","36929","Military","25","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR9","38600","46753","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR7","33223","43252","Military","7","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR8","33223","43252","Military","7","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","OR2","17515","28940","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 8A","38851","46621","Pharmacy","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","C1","35648","44268","Business Management and Improvement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","C2","29258","36333","Training Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E1","18370","22124","Administrative Support","18","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E1","18370","22124","Secretarial","4","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Snr Medical Offr","73636","83714","Gen Practice Medical","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","E2","15623","18815","Administrative Support","8","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","4","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 6","25528","34189","Physiotherapy","16","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 7","30460","40157","Physiotherapy","12","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071292","Band 5","","27625","Nursing and Midwifery","6","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071246","OF3","47760","57200","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF2","37916","45090","Military","17","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF3","47760","57200","Military","26","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF4","67032","77617","Military","9","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OF5","81310","89408","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR7","33223","43252","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR4","26405","33182","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","OR9","38600","46753","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","B1","56436","72185","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","B2","47942","59535","Decision Support","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","B2","47942","59535","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C1","35648","44268","Decision Support","10","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C1","35648","44268","Reporting and Controls","3","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C2","29258","36333","Decision Support","17","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C2","29258","36333","Reporting and Controls","7","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","C2","29258","36333","Transaction Processing","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","D","23427","29092","Decision Support","16","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","D","23427","29092","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","D","23427","29092","Transaction Processing","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","D","23427","29092","Secretariat & Private Office","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","D","23427","29092","EnvironmentalManagementAssessm","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","E1","18370","22124","Administrative Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","E1","18370","22124","Decision Support","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","E1","18370","22124","Reporting and Controls","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071534","E1","18370","22124","Transaction Processing","2","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","OF2","37916","45090","Military","7","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","OF3","47760","57200","Military","8","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","OF4","67032","77617","Military","4","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","OF5","81310","89408","Military","3","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","OR6","30013","36929","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","E1","18370","22124","Administrative Support","6","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","E2","15623","18815","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","C2","29258","36333","Business Manager","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071780","D","23427","29092","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","OF3","47760","57200","Military","23","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","OF4","67032","77617","Military","18","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","OF5","81310","89408","Military","2","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","OF2","37916","45090","Military","16","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","D","23427","29092","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","D","23427","29092","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","D","23427","29092","Chaplaincy","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","E1","18370","22124","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","E1","18370","22124","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071831","E2","15623","18815","Administrative Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071926","OF3","47760","57200","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071926","OF2","37916","45090","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071926","E1","18370","22124","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071926","OR4","26405","33182","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OF1","24615","32703","Military","64","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OF2","37916","45090","Military","478","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OF3","47760","57200","Military","202","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OF4","67032","77617","Military","62","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OF5","81310","89408","Military","10","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR2","17515","28940","Military","3276","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR3","17515","28940","Military","5","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR4","26405","33182","Military","1573","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR6","30013","36929","Military","809","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR7","33223","43252","Military","451","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR9","38600","46753","Military","108","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","OR1","17515","28940","Military","1","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","Aviation Offr 2","34936","36333","Transport/Movement","9","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","Band 5","","27625","Physiotherapy","4","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","Band 6","25528","34189","Nursing and Midwifery","8","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","Band 7","30460","40157","Nursing and Midwifery","1","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2","29258","36333","Business Management and Improvement","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2","29258","36333","Decision Support","4","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2","29258","36333","Media and Press","4","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2","29258","36333","Range Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2","29258","36333","Reporting and Controls","1","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2 HTTO","29258","38546","Technical Support Officer","1","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","C2 MSF","29258","36333","Direct Military Support","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","5","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Administrative Support","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Commercial Strategy","1","Procurement"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Community Service","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Decision Support","5","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Design & Imagery","2","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Digital and Social Media","1","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Energy Management","2","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Environment and Sustainability","3","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Estate Planning","2","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Information Technology","1","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Media and Press","2","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Safety,Health,Environment&Fire","5","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Secretarial","1","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Soft Facilities Management","1","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071928","D","23427","29092","Storekeeping/WarehouseOps","1","Operational Delivery"
